name,gene.x,gene.y,complexSize
LARC complex (LCR-associated remodeling complex),MBD3,RBBP4,19
LARC complex (LCR-associated remodeling complex),MBD3,SMARCA4,19
LARC complex (LCR-associated remodeling complex),MBD3,SMARCB1,19
LARC complex (LCR-associated remodeling complex),MBD3,SMARCC1,19
LARC complex (LCR-associated remodeling complex),MBD3,SMARCC2,19
LARC complex (LCR-associated remodeling complex),MBD3,SMARCD2,19
LARC complex (LCR-associated remodeling complex),MBD3,SMARCE1,19
LARC complex (LCR-associated remodeling complex),MTA2,RBBP4,19
LARC complex (LCR-associated remodeling complex),MTA2,SMARCA4,19
LARC complex (LCR-associated remodeling complex),MTA2,SMARCB1,19
LARC complex (LCR-associated remodeling complex),MTA2,SMARCC1,19
LARC complex (LCR-associated remodeling complex),MTA2,SMARCC2,19
LARC complex (LCR-associated remodeling complex),MTA2,SMARCD2,19
LARC complex (LCR-associated remodeling complex),MTA2,SMARCE1,19
LARC complex (LCR-associated remodeling complex),RBBP4,SMARCA4,19
LARC complex (LCR-associated remodeling complex),RBBP4,SMARCB1,19
LARC complex (LCR-associated remodeling complex),RBBP4,SMARCC1,19
LARC complex (LCR-associated remodeling complex),RBBP4,SMARCC2,19
LARC complex (LCR-associated remodeling complex),RBBP4,SMARCD2,19
LARC complex (LCR-associated remodeling complex),RBBP4,SMARCE1,19
LARC complex (LCR-associated remodeling complex),SMARCA4,SMARCB1,19
LARC complex (LCR-associated remodeling complex),SMARCA4,SMARCC1,19
LARC complex (LCR-associated remodeling complex),SMARCA4,SMARCC2,19
LARC complex (LCR-associated remodeling complex),SMARCA4,SMARCD2,19
LARC complex (LCR-associated remodeling complex),SMARCA4,SMARCE1,19
LARC complex (LCR-associated remodeling complex),SMARCB1,SMARCC1,19
LARC complex (LCR-associated remodeling complex),SMARCB1,SMARCC2,19
LARC complex (LCR-associated remodeling complex),SMARCB1,SMARCD2,19
LARC complex (LCR-associated remodeling complex),SMARCB1,SMARCE1,19
LARC complex (LCR-associated remodeling complex),SMARCC1,SMARCC2,19
LARC complex (LCR-associated remodeling complex),SMARCC1,SMARCD2,19
LARC complex (LCR-associated remodeling complex),SMARCC1,SMARCE1,19
LARC complex (LCR-associated remodeling complex),SMARCC2,SMARCD2,19
LARC complex (LCR-associated remodeling complex),SMARCC2,SMARCE1,19
LARC complex (LCR-associated remodeling complex),SMARCD2,SMARCE1,19
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex,PELP1,SENP3,6
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex,PELP1,TEX10,6
LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex,SENP3,TEX10,6
LGR4-RSPO supercomplex,IQGAP1,WASL,10
LIN2-LIN7-SAP97 complex,CASK,DLG1,3
LIN2-LIN7-SAP97-MINT1 complex,CASK,DLG1,4
LIN2-SAP97 complex,CASK,DLG1,2
"LINC complex, S-phase",RBBP4,RBL1,7
LMO4-BRCA1-CTIP-LDB1 complex,LDB1,LMO4,4
LSD1 complex,CTBP1,HDAC1,14
LSD1 complex,CTBP1,HMG20A,14
LSD1 complex,CTBP1,HMG20B,14
LSD1 complex,CTBP1,KDM1A,14
LSD1 complex,CTBP1,PHF21A,14
LSD1 complex,CTBP1,RCOR1,14
LSD1 complex,CTBP1,RCOR3,14
LSD1 complex,CTBP1,ZMYM2,14
LSD1 complex,HDAC1,HMG20A,14
LSD1 complex,HDAC1,HMG20B,14
LSD1 complex,HDAC1,KDM1A,14
LSD1 complex,HDAC1,PHF21A,14
LSD1 complex,HDAC1,RCOR1,14
LSD1 complex,HDAC1,RCOR3,14
LSD1 complex,HDAC1,ZMYM2,14
LSD1 complex,HMG20A,HMG20B,14
LSD1 complex,HMG20A,KDM1A,14
LSD1 complex,HMG20A,PHF21A,14
LSD1 complex,HMG20A,RCOR1,14
LSD1 complex,HMG20A,RCOR3,14
LSD1 complex,HMG20A,ZMYM2,14
LSD1 complex,HMG20B,KDM1A,14
LSD1 complex,HMG20B,PHF21A,14
LSD1 complex,HMG20B,RCOR1,14
LSD1 complex,HMG20B,RCOR3,14
LSD1 complex,HMG20B,ZMYM2,14
LSD1 complex,KDM1A,PHF21A,14
LSD1 complex,KDM1A,RCOR1,14
LSD1 complex,KDM1A,RCOR3,14
LSD1 complex,KDM1A,ZMYM2,14
LSD1 complex,PHF21A,RCOR1,14
LSD1 complex,PHF21A,RCOR3,14
LSD1 complex,PHF21A,ZMYM2,14
LSD1 complex,RCOR1,RCOR3,14
LSD1 complex,RCOR1,ZMYM2,14
LSD1 complex,RCOR3,ZMYM2,14
LSD1-CoREST complex,KDM1A,RCOR1,2
LSm1-7 complex,LSM1,LSM2,7
LSm1-7 complex,LSM1,LSM4,7
LSm1-7 complex,LSM1,LSM5,7
LSm1-7 complex,LSM1,LSM6,7
LSm1-7 complex,LSM2,LSM4,7
LSm1-7 complex,LSM2,LSM5,7
LSm1-7 complex,LSM2,LSM6,7
LSm1-7 complex,LSM4,LSM5,7
LSm1-7 complex,LSM4,LSM6,7
LSm1-7 complex,LSM5,LSM6,7
LSm2-8 complex,LSM2,LSM4,7
LSm2-8 complex,LSM2,LSM5,7
LSm2-8 complex,LSM2,LSM6,7
LSm2-8 complex,LSM4,LSM5,7
LSm2-8 complex,LSM4,LSM6,7
LSm2-8 complex,LSM5,LSM6,7
MAD1-mSin3A-HDAC2 complex,HDAC2,SIN3A,3
MASH1 promoter-coactivator complex,CREBBP,POLR2A,9
MDC1-MRE11-RAD50-NBS1 complex,MDC1,MRE11,4
MDC1-MRE11-RAD50-NBS1 complex,MDC1,NBN,4
MDC1-MRE11-RAD50-NBS1 complex,MDC1,RAD50,4
MDC1-MRE11-RAD50-NBS1 complex,MRE11,NBN,4
MDC1-MRE11-RAD50-NBS1 complex,MRE11,RAD50,4
MDC1-MRE11-RAD50-NBS1 complex,NBN,RAD50,4
MDC1-MRN-ATM-FANCD2 complex,FANCD2,MDC1,6
MDC1-MRN-ATM-FANCD2 complex,FANCD2,MRE11,6
MDC1-MRN-ATM-FANCD2 complex,FANCD2,NBN,6
MDC1-MRN-ATM-FANCD2 complex,FANCD2,RAD50,6
MDC1-MRN-ATM-FANCD2 complex,MDC1,MRE11,6
MDC1-MRN-ATM-FANCD2 complex,MDC1,NBN,6
MDC1-MRN-ATM-FANCD2 complex,MDC1,RAD50,6
MDC1-MRN-ATM-FANCD2 complex,MRE11,NBN,6
MDC1-MRN-ATM-FANCD2 complex,MRE11,RAD50,6
MDC1-MRN-ATM-FANCD2 complex,NBN,RAD50,6
MDC1-p53BP1-SMC1 complex,MDC1,SMC1A,3
MED18-MED20-MED29 mediator subcomplex,MED20,MED29,3
MGC1-DNA-PKcs-Ku complex,MDC1,PRKDC,4
MGC1-DNA-PKcs-Ku complex,MDC1,XRCC5,4
MGC1-DNA-PKcs-Ku complex,PRKDC,XRCC5,4
MIB complex,IMMT,MTX2,11
MLL-HCF complex,ASH2L,HCFC1,7
MLL-HCF complex,ASH2L,MEN1,7
MLL-HCF complex,ASH2L,RBBP5,7
MLL-HCF complex,HCFC1,MEN1,7
MLL-HCF complex,HCFC1,RBBP5,7
MLL-HCF complex,MEN1,RBBP5,7
MLL/SET subcomplex,ASH2L,DPY30,4
MLL/SET subcomplex,ASH2L,RBBP5,4
MLL/SET subcomplex,DPY30,RBBP5,4
MLL1 complex,ASH2L,DPY30,8
MLL1 complex,ASH2L,RBBP5,8
MLL1 complex,ASH2L,HCFC1,8
MLL1 complex,ASH2L,MEN1,8
MLL1 complex,ASH2L,OGT,8
MLL1 complex,DPY30,RBBP5,8
MLL1 complex,DPY30,HCFC1,8
MLL1 complex,DPY30,MEN1,8
MLL1 complex,DPY30,OGT,8
MLL1 complex,HCFC1,RBBP5,8
MLL1 complex,HCFC1,MEN1,8
MLL1 complex,HCFC1,OGT,8
MLL1 complex,MEN1,RBBP5,8
MLL1 complex,MEN1,OGT,8
MLL1 complex,OGT,RBBP5,8
MLL1 core complex,ASH2L,RBBP5,4
MLL1-WDR5 complex,ASH2L,CHD8,27
MLL1-WDR5 complex,ASH2L,HCFC1,27
MLL1-WDR5 complex,ASH2L,PELP1,27
MLL1-WDR5 complex,ASH2L,PRPF31,27
MLL1-WDR5 complex,ASH2L,RBBP5,27
MLL1-WDR5 complex,ASH2L,RUVBL1,27
MLL1-WDR5 complex,ASH2L,SENP3,27
MLL1-WDR5 complex,ASH2L,TEX10,27
MLL1-WDR5 complex,CHD8,HCFC1,27
MLL1-WDR5 complex,CHD8,PELP1,27
MLL1-WDR5 complex,CHD8,PRPF31,27
MLL1-WDR5 complex,CHD8,RBBP5,27
MLL1-WDR5 complex,CHD8,RUVBL1,27
MLL1-WDR5 complex,CHD8,SENP3,27
MLL1-WDR5 complex,CHD8,TEX10,27
MLL1-WDR5 complex,HCFC1,PELP1,27
MLL1-WDR5 complex,HCFC1,PRPF31,27
MLL1-WDR5 complex,HCFC1,RBBP5,27
MLL1-WDR5 complex,HCFC1,RUVBL1,27
MLL1-WDR5 complex,HCFC1,SENP3,27
MLL1-WDR5 complex,HCFC1,TEX10,27
MLL1-WDR5 complex,PELP1,PRPF31,27
MLL1-WDR5 complex,PELP1,RBBP5,27
MLL1-WDR5 complex,PELP1,RUVBL1,27
MLL1-WDR5 complex,PELP1,SENP3,27
MLL1-WDR5 complex,PELP1,TEX10,27
MLL1-WDR5 complex,PRPF31,RBBP5,27
MLL1-WDR5 complex,PRPF31,RUVBL1,27
MLL1-WDR5 complex,PRPF31,SENP3,27
MLL1-WDR5 complex,PRPF31,TEX10,27
MLL1-WDR5 complex,RBBP5,RUVBL1,27
MLL1-WDR5 complex,RBBP5,SENP3,27
MLL1-WDR5 complex,RBBP5,TEX10,27
MLL1-WDR5 complex,RUVBL1,SENP3,27
MLL1-WDR5 complex,RUVBL1,TEX10,27
MLL1-WDR5 complex,SENP3,TEX10,27
MLL2 complex,ASH2L,DPY30,10
MLL2 complex,ASH2L,HCFC1,10
MLL2 complex,ASH2L,MEN1,10
MLL2 complex,ASH2L,OGT,10
MLL2 complex,ASH2L,RBBP5,10
MLL2 complex,DPY30,HCFC1,10
MLL2 complex,DPY30,MEN1,10
MLL2 complex,DPY30,OGT,10
MLL2 complex,DPY30,RBBP5,10
MLL2 complex,HCFC1,MEN1,10
MLL2 complex,HCFC1,OGT,10
MLL2 complex,HCFC1,RBBP5,10
MLL2 complex,MEN1,OGT,10
MLL2 complex,MEN1,RBBP5,10
MLL2 complex,OGT,RBBP5,10
MLL3 complex,ASH2L,DPY30,9
MLL3 complex,ASH2L,KMT2C,9
MLL3 complex,ASH2L,NCOA6,9
MLL3 complex,ASH2L,PAXIP1,9
MLL3 complex,ASH2L,RBBP5,9
MLL3 complex,DPY30,KMT2C,9
MLL3 complex,DPY30,NCOA6,9
MLL3 complex,DPY30,PAXIP1,9
MLL3 complex,DPY30,RBBP5,9
MLL3 complex,KMT2C,NCOA6,9
MLL3 complex,KMT2C,PAXIP1,9
MLL3 complex,KMT2C,RBBP5,9
MLL3 complex,NCOA6,PAXIP1,9
MLL3 complex,NCOA6,RBBP5,9
MLL3 complex,PAXIP1,RBBP5,9
MLL4 complex,ASH2L,DPY30,9
MLL4 complex,ASH2L,NCOA6,9
MLL4 complex,ASH2L,PAXIP1,9
MLL4 complex,ASH2L,RBBP5,9
MLL4 complex,DPY30,NCOA6,9
MLL4 complex,DPY30,PAXIP1,9
MLL4 complex,DPY30,RBBP5,9
MLL4 complex,NCOA6,PAXIP1,9
MLL4 complex,NCOA6,RBBP5,9
MLL4 complex,PAXIP1,RBBP5,9
MMS19 complex,CIAO1,MMS19,4
MMXD complex,CIAO1,MMS19,5
MPP7-DLG1-LIN7A complex,DLG1,MPP7,3
MPP7-DLG1-LIN7C complex,DLG1,MPP7,3
MR-UBC9-SRC1 complex,NCOA1,NR3C2,3
MRE11/RAD50/NBS1,MRE11,NBN,3
MRE11/RAD50/NBS1,MRE11,RAD50,3
MRE11/RAD50/NBS1,NBN,RAD50,3
MRE11A-RAD50-NBN-TRF2 complex,MRE11,NBN,4
MRE11A-RAD50-NBN-TRF2 complex,MRE11,RAD50,4
MRE11A-RAD50-NBN-TRF2 complex,NBN,RAD50,4
MRG15-PAM14-RB complex,MORF4L1,RB1,3
MRIP-MBS complex,MPRIP,PPP1R12A,2
MRIP-MBS-RHOA complex,MPRIP,PPP1R12A,3
MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),MRE11,NBN,4
MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),MRE11,RAD50,4
MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),MRE11,TRRAP,4
MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),NBN,RAD50,4
MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),NBN,TRRAP,4
MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex),RAD50,TRRAP,4
MST2-SAV1 complex,SAV1,STK3,2
MTA1 complex,HDAC1,HDAC2,6
MTA1 complex,HDAC1,MBD3,6
MTA1 complex,HDAC1,MTA1,6
MTA1 complex,HDAC1,RBBP4,6
MTA1 complex,HDAC1,RBBP7,6
MTA1 complex,HDAC2,MBD3,6
MTA1 complex,HDAC2,MTA1,6
MTA1 complex,HDAC2,RBBP4,6
MTA1 complex,HDAC2,RBBP7,6
MTA1 complex,MBD3,MTA1,6
MTA1 complex,MBD3,RBBP4,6
MTA1 complex,MBD3,RBBP7,6
MTA1 complex,MTA1,RBBP4,6
MTA1 complex,MTA1,RBBP7,6
MTA1 complex,RBBP4,RBBP7,6
MTA1-HDAC core complex,HDAC1,HDAC2,5
MTA1-HDAC core complex,HDAC1,MTA1,5
MTA1-HDAC core complex,HDAC1,RBBP4,5
MTA1-HDAC core complex,HDAC1,RBBP7,5
MTA1-HDAC core complex,HDAC2,MTA1,5
MTA1-HDAC core complex,HDAC2,RBBP4,5
MTA1-HDAC core complex,HDAC2,RBBP7,5
MTA1-HDAC core complex,MTA1,RBBP4,5
MTA1-HDAC core complex,MTA1,RBBP7,5
MTA1-HDAC core complex,RBBP4,RBBP7,5
MTA2 complex,CHD4,HDAC1,8
MTA2 complex,CHD4,HDAC2,8
MTA2 complex,CHD4,MBD3,8
MTA2 complex,CHD4,MTA2,8
MTA2 complex,CHD4,RBBP4,8
MTA2 complex,CHD4,RBBP7,8
MTA2 complex,CHD4,SIN3A,8
MTA2 complex,HDAC1,HDAC2,8
MTA2 complex,HDAC1,MBD3,8
MTA2 complex,HDAC1,MTA2,8
MTA2 complex,HDAC1,RBBP4,8
MTA2 complex,HDAC1,RBBP7,8
MTA2 complex,HDAC1,SIN3A,8
MTA2 complex,HDAC2,MBD3,8
MTA2 complex,HDAC2,MTA2,8
MTA2 complex,HDAC2,RBBP4,8
MTA2 complex,HDAC2,RBBP7,8
MTA2 complex,HDAC2,SIN3A,8
MTA2 complex,MBD3,MTA2,8
MTA2 complex,MBD3,RBBP4,8
MTA2 complex,MBD3,RBBP7,8
MTA2 complex,MBD3,SIN3A,8
MTA2 complex,MTA2,RBBP4,8
MTA2 complex,MTA2,RBBP7,8
MTA2 complex,MTA2,SIN3A,8
MTA2 complex,RBBP4,RBBP7,8
MTA2 complex,RBBP4,SIN3A,8
MTA2 complex,RBBP7,SIN3A,8
MeCP1 complex,CHD4,HDAC1,9
MeCP1 complex,CHD4,HDAC2,9
MeCP1 complex,CHD4,MBD2,9
MeCP1 complex,CHD4,MBD3,9
MeCP1 complex,CHD4,MTA2,9
MeCP1 complex,CHD4,RBBP4,9
MeCP1 complex,CHD4,RBBP7,9
MeCP1 complex,CHD4,GATAD2B,9
MeCP1 complex,HDAC1,HDAC2,9
MeCP1 complex,HDAC1,MBD2,9
MeCP1 complex,HDAC1,MBD3,9
MeCP1 complex,HDAC1,MTA2,9
MeCP1 complex,HDAC1,RBBP4,9
MeCP1 complex,HDAC1,RBBP7,9
MeCP1 complex,HDAC2,MBD2,9
MeCP1 complex,HDAC2,MBD3,9
MeCP1 complex,HDAC2,MTA2,9
MeCP1 complex,HDAC2,RBBP4,9
MeCP1 complex,HDAC2,RBBP7,9
MeCP1 complex,MBD2,MBD3,9
MeCP1 complex,MBD2,MTA2,9
MeCP1 complex,MBD2,RBBP4,9
MeCP1 complex,MBD2,RBBP7,9
MeCP1 complex,MBD3,MTA2,9
MeCP1 complex,MBD3,RBBP4,9
MeCP1 complex,MBD3,RBBP7,9
MeCP1 complex,MTA2,RBBP4,9
MeCP1 complex,MTA2,RBBP7,9
MeCP1 complex,RBBP4,RBBP7,9
MeCP1 complex,GATAD2B,HDAC1,9
MeCP1 complex,GATAD2B,HDAC2,9
MeCP1 complex,GATAD2B,MBD2,9
MeCP1 complex,GATAD2B,MBD3,9
MeCP1 complex,GATAD2B,MTA2,9
MeCP1 complex,GATAD2B,RBBP4,9
MeCP1 complex,GATAD2B,RBBP7,9
MeCP2-SIN3A-HDAC complex,HDAC1,HDAC2,4
MeCP2-SIN3A-HDAC complex,HDAC1,SIN3A,4
MeCP2-SIN3A-HDAC complex,HDAC2,SIN3A,4
Mediator complex,MED1,MED12,33
Mediator complex,MED1,MED13L,33
Mediator complex,MED1,MED14,33
Mediator complex,MED1,MED15,33
Mediator complex,MED1,MED16,33
Mediator complex,MED1,MED17,33
Mediator complex,MED1,MED19,33
Mediator complex,MED1,MED20,33
Mediator complex,MED1,MED23,33
Mediator complex,MED1,MED24,33
Mediator complex,MED1,MED26,33
Mediator complex,MED1,MED29,33
Mediator complex,MED1,MED4,33
Mediator complex,MED1,OPA1,33
Mediator complex,MED12,MED13L,33
Mediator complex,MED12,MED14,33
Mediator complex,MED12,MED15,33
Mediator complex,MED12,MED16,33
Mediator complex,MED12,MED17,33
Mediator complex,MED12,MED19,33
Mediator complex,MED12,MED20,33
Mediator complex,MED12,MED23,33
Mediator complex,MED12,MED24,33
Mediator complex,MED12,MED26,33
Mediator complex,MED12,MED29,33
Mediator complex,MED12,MED4,33
Mediator complex,MED12,OPA1,33
Mediator complex,MED13L,MED14,33
Mediator complex,MED13L,MED15,33
Mediator complex,MED13L,MED16,33
Mediator complex,MED13L,MED17,33
Mediator complex,MED13L,MED19,33
Mediator complex,MED13L,MED20,33
Mediator complex,MED13L,MED23,33
Mediator complex,MED13L,MED24,33
Mediator complex,MED13L,MED26,33
Mediator complex,MED13L,MED29,33
Mediator complex,MED13L,MED4,33
Mediator complex,MED13L,OPA1,33
Mediator complex,MED14,MED15,33
Mediator complex,MED14,MED16,33
Mediator complex,MED14,MED17,33
Mediator complex,MED14,MED19,33
Mediator complex,MED14,MED20,33
Mediator complex,MED14,MED23,33
Mediator complex,MED14,MED24,33
Mediator complex,MED14,MED26,33
Mediator complex,MED14,MED29,33
Mediator complex,MED14,MED4,33
Mediator complex,MED14,OPA1,33
Mediator complex,MED15,MED16,33
Mediator complex,MED15,MED17,33
Mediator complex,MED15,MED19,33
Mediator complex,MED15,MED20,33
Mediator complex,MED15,MED23,33
Mediator complex,MED15,MED24,33
Mediator complex,MED15,MED26,33
Mediator complex,MED15,MED29,33
Mediator complex,MED15,MED4,33
Mediator complex,MED15,OPA1,33
Mediator complex,MED16,MED17,33
Mediator complex,MED16,MED19,33
Mediator complex,MED16,MED20,33
Mediator complex,MED16,MED23,33
Mediator complex,MED16,MED24,33
Mediator complex,MED16,MED26,33
Mediator complex,MED16,MED29,33
Mediator complex,MED16,MED4,33
Mediator complex,MED16,OPA1,33
Mediator complex,MED17,MED19,33
Mediator complex,MED17,MED20,33
Mediator complex,MED17,MED23,33
Mediator complex,MED17,MED24,33
Mediator complex,MED17,MED26,33
Mediator complex,MED17,MED29,33
Mediator complex,MED17,MED4,33
Mediator complex,MED17,OPA1,33
Mediator complex,MED19,MED20,33
Mediator complex,MED19,MED23,33
Mediator complex,MED19,MED24,33
Mediator complex,MED19,MED26,33
Mediator complex,MED19,MED29,33
Mediator complex,MED19,MED4,33
Mediator complex,MED19,OPA1,33
Mediator complex,MED20,MED23,33
Mediator complex,MED20,MED24,33
Mediator complex,MED20,MED26,33
Mediator complex,MED20,MED29,33
Mediator complex,MED20,MED4,33
Mediator complex,MED20,OPA1,33
Mediator complex,MED23,MED24,33
Mediator complex,MED23,MED26,33
Mediator complex,MED23,MED29,33
Mediator complex,MED23,MED4,33
Mediator complex,MED23,OPA1,33
Mediator complex,MED24,MED26,33
Mediator complex,MED24,MED29,33
Mediator complex,MED24,MED4,33
Mediator complex,MED24,OPA1,33
Mediator complex,MED26,MED29,33
Mediator complex,MED26,MED4,33
Mediator complex,MED26,OPA1,33
Mediator complex,MED29,MED4,33
Mediator complex,MED29,OPA1,33
Mediator complex,MED4,OPA1,33
Mediator complex 1,MED14,MED23,5
Mediator complex 2,MED14,MED23,3
Menin-associated histone methyltransferase complex,ASH2L,DPY30,7
Menin-associated histone methyltransferase complex,ASH2L,MEN1,7
Menin-associated histone methyltransferase complex,ASH2L,RBBP5,7
Menin-associated histone methyltransferase complex,DPY30,MEN1,7
Menin-associated histone methyltransferase complex,DPY30,RBBP5,7
Menin-associated histone methyltransferase complex,MEN1,RBBP5,7
Mi-2/NuRD-MTA3 complex,HDAC1,MBD3,5
Mi-2/NuRD-MTA3 complex,HDAC1,MTA2,5
Mi-2/NuRD-MTA3 complex,HDAC1,MTA3,5
Mi-2/NuRD-MTA3 complex,MBD3,MTA2,5
Mi-2/NuRD-MTA3 complex,MBD3,MTA3,5
Mi-2/NuRD-MTA3 complex,MTA2,MTA3,5
Mi2/NuRD complex,CHD4,HDAC1,7
Mi2/NuRD complex,CHD4,HDAC2,7
Mi2/NuRD complex,CHD4,MBD3,7
Mi2/NuRD complex,CHD4,MTA2,7
Mi2/NuRD complex,CHD4,RBBP4,7
Mi2/NuRD complex,CHD4,RBBP7,7
Mi2/NuRD complex,HDAC1,HDAC2,7
Mi2/NuRD complex,HDAC1,MBD3,7
Mi2/NuRD complex,HDAC1,MTA2,7
Mi2/NuRD complex,HDAC1,RBBP4,7
Mi2/NuRD complex,HDAC1,RBBP7,7
Mi2/NuRD complex,HDAC2,MBD3,7
Mi2/NuRD complex,HDAC2,MTA2,7
Mi2/NuRD complex,HDAC2,RBBP4,7
Mi2/NuRD complex,HDAC2,RBBP7,7
Mi2/NuRD complex,MBD3,MTA2,7
Mi2/NuRD complex,MBD3,RBBP4,7
Mi2/NuRD complex,MBD3,RBBP7,7
Mi2/NuRD complex,MTA2,RBBP4,7
Mi2/NuRD complex,MTA2,RBBP7,7
Mi2/NuRD complex,RBBP4,RBBP7,7
Mi2/NuRD-BCL6-MTA3 complex,CHD4,HDAC1,5
Mi2/NuRD-BCL6-MTA3 complex,CHD4,MBD3,5
Mi2/NuRD-BCL6-MTA3 complex,CHD4,MTA3,5
Mi2/NuRD-BCL6-MTA3 complex,HDAC1,MBD3,5
Mi2/NuRD-BCL6-MTA3 complex,HDAC1,MTA3,5
Mi2/NuRD-BCL6-MTA3 complex,MBD3,MTA3,5
MiDAC complex,DNTTIP1,HDAC1,4
MiDAC complex,DNTTIP1,HDAC2,4
MiDAC complex,HDAC1,HDAC2,4
Multisubunit ACTR coactivator complex,CREBBP,EP300,4
Multisubunit ACTR coactivator complex,CREBBP,NCOA3,4
Multisubunit ACTR coactivator complex,EP300,NCOA3,4
NAT complex,MED14,MED23,7
NCOA6-DNA-PK-Ku-PARP1 complex,NCOA6,PRKDC,5
NCOA6-DNA-PK-Ku-PARP1 complex,NCOA6,XRCC5,5
NCOA6-DNA-PK-Ku-PARP1 complex,PRKDC,XRCC5,5
NCOR complex,GPS2,HDAC3,6
NCOR complex,GPS2,NCOR1,6
NCOR complex,GPS2,TBL1X,6
NCOR complex,GPS2,TBL1XR1,6
NCOR complex,HDAC3,NCOR1,6
NCOR complex,HDAC3,TBL1X,6
NCOR complex,HDAC3,TBL1XR1,6
NCOR complex,NCOR1,TBL1X,6
NCOR complex,NCOR1,TBL1XR1,6
NCOR complex,TBL1X,TBL1XR1,6
NCOR-HDAC3 complex,GPS2,HDAC3,5
NCOR-HDAC3 complex,GPS2,NCOR1,5
NCOR-HDAC3 complex,GPS2,TBL1X,5
NCOR-HDAC3 complex,GPS2,TBL1XR1,5
NCOR-HDAC3 complex,HDAC3,NCOR1,5
NCOR-HDAC3 complex,HDAC3,TBL1X,5
NCOR-HDAC3 complex,HDAC3,TBL1XR1,5
NCOR-HDAC3 complex,NCOR1,TBL1X,5
NCOR-HDAC3 complex,NCOR1,TBL1XR1,5
NCOR-HDAC3 complex,TBL1X,TBL1XR1,5
NCOR-SIN3-HDAC-HESX1 complex,HDAC1,HDAC2,6
NCOR-SIN3-HDAC-HESX1 complex,HDAC1,NCOR2,6
NCOR-SIN3-HDAC-HESX1 complex,HDAC1,SIN3A,6
NCOR-SIN3-HDAC-HESX1 complex,HDAC1,SIN3B,6
NCOR-SIN3-HDAC-HESX1 complex,HDAC2,NCOR2,6
NCOR-SIN3-HDAC-HESX1 complex,HDAC2,SIN3A,6
NCOR-SIN3-HDAC-HESX1 complex,HDAC2,SIN3B,6
NCOR-SIN3-HDAC-HESX1 complex,NCOR2,SIN3A,6
NCOR-SIN3-HDAC-HESX1 complex,NCOR2,SIN3B,6
NCOR-SIN3-HDAC-HESX1 complex,SIN3A,SIN3B,6
NCOR-SIN3-HDAC1 complex,HDAC1,NCOR2,3
NCOR-SIN3-HDAC1 complex,HDAC1,SIN3A,3
NCOR-SIN3-HDAC1 complex,NCOR2,SIN3A,3
NCOR-SIN3-RPD3 complex,HDAC2,NCOR2,4
NCOR-SIN3-RPD3 complex,HDAC2,SIN3A,4
NCOR-SIN3-RPD3 complex,HDAC2,SIN3B,4
NCOR-SIN3-RPD3 complex,NCOR2,SIN3A,4
NCOR-SIN3-RPD3 complex,NCOR2,SIN3B,4
NCOR-SIN3-RPD3 complex,SIN3A,SIN3B,4
NCOR1 complex,HDAC3,NCOR1,10
NCOR1 complex,HDAC3,SMARCA4,10
NCOR1 complex,HDAC3,SMARCB1,10
NCOR1 complex,HDAC3,SMARCC1,10
NCOR1 complex,HDAC3,SMARCC2,10
NCOR1 complex,NCOR1,SMARCA4,10
NCOR1 complex,NCOR1,SMARCB1,10
NCOR1 complex,NCOR1,SMARCC1,10
NCOR1 complex,NCOR1,SMARCC2,10
NCOR1 complex,SMARCA4,SMARCB1,10
NCOR1 complex,SMARCA4,SMARCC1,10
NCOR1 complex,SMARCA4,SMARCC2,10
NCOR1 complex,SMARCB1,SMARCC1,10
NCOR1 complex,SMARCB1,SMARCC2,10
NCOR1 complex,SMARCC1,SMARCC2,10
NCOR2 complex,HDAC1,HDAC2,7
NCOR2 complex,HDAC1,HDAC3,7
NCOR2 complex,HDAC1,NCOR1,7
NCOR2 complex,HDAC1,NCOR2,7
NCOR2 complex,HDAC1,SAP30,7
NCOR2 complex,HDAC1,SIN3A,7
NCOR2 complex,HDAC2,HDAC3,7
NCOR2 complex,HDAC2,NCOR1,7
NCOR2 complex,HDAC2,NCOR2,7
NCOR2 complex,HDAC2,SAP30,7
NCOR2 complex,HDAC2,SIN3A,7
NCOR2 complex,HDAC3,NCOR1,7
NCOR2 complex,HDAC3,NCOR2,7
NCOR2 complex,HDAC3,SAP30,7
NCOR2 complex,HDAC3,SIN3A,7
NCOR2 complex,NCOR1,NCOR2,7
NCOR2 complex,NCOR1,SAP30,7
NCOR2 complex,NCOR1,SIN3A,7
NCOR2 complex,NCOR2,SAP30,7
NCOR2 complex,NCOR2,SIN3A,7
NCOR2 complex,SAP30,SIN3A,7
NEK2A-SAV1-STK3 complex,SAV1,STK3,3
NIF1-ASH2L-RBBP5-WDR5 complex,ASH2L,RBBP5,4
